Rating,Price,Skills,Weak Foot,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Popularity,Base Stats,In Game Stats,Team,Nation,League,CF,CM,RW,LM,CDM,RB,GK,CAM,RWB,LWB,CB,LB,RM,LW,ST,Card Type,Acceleration Type,Work Rate (Attack),Work Rate (Defense),Height (cm),Weight (kg)
92,436000.0,5,4,90,86,89,92,41,70,2136,468,2263,fut icons,france,icons,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,toty icon,controlled,h,m,187.0,72.796977124183
92,470000.0,3,4,85,52,83,83,90,89,1667,482,2232,fut icons,france,icons,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,toty icon,controlled,l,h,174.0,70.0
92,1270000.0,1,3,87,91,85,90,50,96,1144,499,937,fut icons,netherlands,icons,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,toty icon,controlled,m,m,197.0,72.796977124183
92,2120000.0,5,4,98,90,83,93,37,77,-8240,478,2265,paris sg,france,ligue 1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,ligue 1 potm sbc,controlled,h,l,182.0,73.0
92,139000.0,3,5,86,95,88,87,49,88,942,493,2407,spurs,england,premier league,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,toty honourable ment,controlled,h,h,188.0,89.0
92,411750.0,4,4,80,83,92,86,87,85,11023,513,2480,fut icons,spain,icons,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,toty icon sbc,controlled,h,h,183.0,75.0
92,808000.0,4,5,90,91,86,90,60,81,2118,498,2398,manchester city,argentina,premier league,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,fut future stars,explosive,h,h,173.0,71.0
92,535000.0,5,4,87,84,86,94,75,75,1353,501,2359,fc bayern,germany,bundesliga,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,fut future stars,controlled,h,m,183.0,70.0
92,450000.0,3,4,85,87,88,88,87,91,900,526,2495,fc bayern,germany,bundesliga,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,ucl live,controlled,h,m,189.0,82.0
92,275000.0,3,3,85,85,92,90,88,88,2421,528,2571,inter,italy,serie a tim,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ucl live,explosive,h,h,172.0,72.796977124183
92,730000.0,3,4,86,78,91,89,93,89,906,526,2552,real madrid,austria,laliga santander,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ucl live,controlled,m,m,180.0,78.0
92,408000.0,4,4,83,90,91,95,35,66,1189,460,2267,paris sg,argentina,ligue 1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,if,explosive,l,l,169.0,67.0
92,430000.0,4,5,95,91,80,95,41,83,3253,485,2301,newcastle utd,sweden,premier league,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fantasy,controlled,h,l,192.0,72.796977124183
92,6400000.0,5,5,93,91,90,94,59,87,1531,514,2468,hero,france,premier league,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,fantasy hero,controlled,h,m,186.0,72.796977124183
92,84000.0,2,3,68,77,80,76,90,93,316,484,2341,manchester utd,brazil,premier league,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,motm,lengthy,m,h,185.0,84.0
92,258000.0,4,5,92,90,83,92,64,85,1501,506,2424,liverpool,portugal,premier league,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,fantasy,controlled,h,h,178.0,73.0
92,121000.0,4,4,88,94,81,86,49,89,579,487,2347,hero,spain,laliga santander,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fantasy hero,controlled,h,m,186.0,72.796977124183
92,278000.0,3,5,80,89,90,81,91,87,1019,518,2535,fut icons,netherlands,icons,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,lengthy,h,m,181.0,82.0
92,88000.0,5,4,87,93,74,87,46,83,580,470,2266,fut icons,wales,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,controlled,h,m,180.0,79.0
92,132000.0,5,4,84,94,82,87,36,78,3080,461,2274,al nassr,portugal,mbs pro league (sau 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sif,controlled,h,l,187.0,83.0
92,1120000.0,3,5,81,76,83,86,91,86,-5818,503,2381,chelsea,france,premier league,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,fut birthday sbc,controlled,m,h,168.0,70.0
92,3000000.0,5,5,99,87,84,94,35,77,1227,476,2238,real madrid,brazil,laliga santander,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,fut birthday,explosive,h,m,176.0,73.0
92,170000.0,3,5,81,87,92,90,81,86,858,517,2497,fut icons,argentina,icons,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,,controlled,m,m,186.0,72.796977124183
92,570000.0,5,4,90,93,85,90,56,90,1359,504,2431,fut icons,england,icons,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,controlled,h,h,176.0,0.0
92,400000.0,2,5,84,53,67,68,92,92,1490,456,2120,fut icons,france,icons,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,lengthy,m,h,185.0,72.796977124183
92,95000.0,4,4,81,90,84,88,40,80,374,463,2235,real madrid,france,laliga santander,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,if,controlled,m,m,185.0,81.0
92,87500.0,4,4,77,92,80,87,45,85,238,466,2277,fc barcelona,poland,laliga santander,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,if,controlled,h,m,185.0,81.0
92,97000.0,3,3,88,73,88,88,91,74,1654,502,2423,fut icons,germany,icons,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,trophy titans - icon,explosive,h,h,170.0,72.796977124183
92,644000.0,5,3,93,84,85,81,86,86,1055,515,2489,fut icons,brazil,icons,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,trophy titans - icon,controlled,h,h,168.0,69.0
92,488000.0,3,3,85,50,68,70,93,89,768,455,2129,fut icons,england,icons,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,trophy titans - icon,lengthy,m,m,189.0,87.0
92,440000.0,4,4,92,95,84,91,59,82,867,503,2425,hero,uruguay,laliga santander,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,trophy titans hero,controlled,h,h,180.0,75.0
92,175700.0,4,4,94,92,78,91,46,90,6100,491,2300,roma fc,england,serie a tim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,uel live sbc,lengthy,h,m,195.0,72.796977124183
92,629900.0,4,4,87,88,92,92,83,85,-6952,527,2519,manchester city,germany,premier league,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,showdown sbc,controlled,h,m,180.0,80.0
92,131000.0,5,4,90,93,94,92,50,87,395,506,2414,ajax,serbia,eredivisie,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,tots,controlled,h,m,181.0,76.0
92,396750.0,2,4,88,60,77,77,92,92,2545,486,2251,fc barcelona,uruguay,laliga santander,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,tots moments sbc,lengthy,m,h,192.0,72.796977124183
92,467000.0,4,3,88,81,91,96,89,88,892,533,2567,milan,algeria,serie a tim,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,tots,explosive,h,m,175.0,70.0
92,349000.0,3,3,93,67,88,89,90,87,502,514,2417,liverpool,scotland,premier league,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,tots,controlled,h,h,178.0,64.0
91,72500.0,2,3,81,93,77,78,52,85,-213,466,2282,fut icons,england,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,lengthy,h,m,182.0,78.0
91,94000.0,3,4,88,92,72,87,34,75,511,448,2185,fut icons,ukraine,icons,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,icon,controlled,h,h,183.0,72.0
91,110000.0,3,3,76,86,89,86,86,86,604,509,2479,fut icons,germany,icons,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,icon,controlled,h,h,183.0,79.0
91,95000.0,4,4,80,87,90,88,68,82,301,495,2392,fut icons,netherlands,icons,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,icon,controlled,m,m,176.0,78.0
91,70500.0,4,4,81,92,70,82,45,80,-215,450,2122,fut icons,france,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,lengthy,m,l,187.0,72.796977124183
91,350000.0,4,4,90,92,77,82,47,90,1034,478,2283,fut icons,côte d'ivoire,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,lengthy,h,h,189.0,72.796977124183
91,1760000.0,5,4,94,89,88,93,53,73,1841,490,2383,fut icons,brazil,icons,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,icon,explosive,h,m,172.0,68.0
91,539000.0,1,3,85,90,81,89,40,95,614,480,917,fut icons,netherlands,icons,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,icon,controlled,m,m,197.0,72.796977124183
91,898000.0,4,5,93,93,88,90,42,74,2377,480,2345,fut icons,portugal,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,explosive,h,m,175.0,76.0
91,97000.0,2,3,73,68,76,70,93,87,60,467,2292,fut icons,spain,icons,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,icon,lengthy,m,h,187.0,84.0
91,194000.0,4,4,93,90,79,88,45,78,2014,473,2264,fut icons,spain,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,controlled,h,m,186.0,72.796977124183
91,86000.0,2,3,69,48,74,70,94,80,-57,435,2099,fut icons,italy,icons,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,icon,controlled,m,h,176.0,71.0
91,119000.0,4,4,83,89,90,90,43,65,2572,460,2269,fut icons,romania,icons,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,icon,explosive,m,l,172.0,68.0
91,71000.0,3,4,86,92,72,86,45,81,94,462,2226,fut icons,wales,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,controlled,h,m,180.0,79.0
91,1250000.0,5,5,91,89,88,93,41,72,5198,474,2289,fut icons,netherlands,icons,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,icon,explosive,h,l,180.0,70.0
91,78000.0,5,4,70,87,93,93,32,69,-27,444,2194,fut icons,argentina,icons,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,icon,controlled,m,l,183.0,79.0
91,415000.0,5,4,91,86,88,92,44,73,3800,474,2264,fut icons,brazil,icons,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,icon,controlled,h,m,186.0,78.0
91,132000.0,2,3,79,69,70,78,92,86,329,474,2258,fut icons,france,icons,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,icon,lengthy,m,h,192.0,72.796977124183
91,166000.0,1,3,93,85,73,93,62,92,610,498,1295,fut icons,russia,icons,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,icon,controlled,m,m,189.0,72.796977124183
91,410000.0,3,4,87,84,86,77,89,82,1799,505,2448,fut icons,germany,icons,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,icon,controlled,h,h,174.0,70.0
91,240000.0,2,3,83,52,66,67,90,90,1602,448,2081,fut icons,france,icons,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,icon,lengthy,m,h,185.0,72.796977124183
91,70500.0,3,4,79,92,75,87,40,70,113,443,2171,fut icons,netherlands,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,controlled,m,l,188.0,72.796977124183
91,150000.0,4,4,81,90,88,83,81,86,602,509,2439,fut icons,germany,icons,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,icon,lengthy,m,h,188.0,72.796977124183
91,70500.0,4,4,85,79,90,92,38,64,20,448,2164,fut icons,denmark,icons,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,icon,controlled,m,m,183.0,78.0
91,76500.0,3,4,90,89,70,88,34,67,143,438,2129,fut icons,england,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,explosive,m,m,173.0,70.0
91,72500.0,3,4,88,88,76,82,41,81,211,456,2206,fut icons,germany,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,controlled,h,m,184.0,74.0
91,71500.0,4,4,86,88,80,83,41,82,-14,460,2227,fut icons,netherlands,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,controlled,h,l,188.0,81.0
91,1220000.0,3,3,83,80,82,85,90,91,1263,511,2395,fut icons,france,icons,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,icon,lengthy,m,h,192.0,72.796977124183
91,80000.0,3,3,72,87,91,80,64,82,-199,476,2341,fut icons,england,icons,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,icon,controlled,h,m,171.0,72.796977124183
91,105000.0,4,5,85,88,90,90,60,81,437,494,2371,fut icons,czech republic,icons,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,icon,controlled,h,m,177.0,72.0
91,159000.0,1,3,89,88,80,91,55,92,1048,495,1135,fut icons,czech republic,icons,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,icon,controlled,m,m,196.0,72.796977124183
91,168000.0,3,3,87,72,87,87,90,73,946,496,2401,fut icons,germany,icons,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,icon,explosive,h,h,170.0,72.796977124183
91,93000.0,4,4,88,82,88,89,40,64,-103,451,2177,fut icons,france,icons,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,icon,controlled,m,m,187.0,72.796977124183
91,78500.0,5,4,88,82,89,90,38,60,935,447,2171,fut icons,italy,icons,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,icon,explosive,m,l,174.0,72.0
91,549000.0,3,2,92,83,84,81,86,86,1138,512,2472,fut icons,brazil,icons,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,icon,controlled,h,h,168.0,69.0
91,160000.0,3,3,75,88,89,80,90,86,97,508,2497,fut icons,netherlands,icons,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,icon,lengthy,h,m,181.0,82.0
91,1510000.0,5,4,91,86,88,92,36,79,2736,472,2261,fut icons,brazil,icons,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,icon,controlled,h,l,180.0,76.0
91,124000.0,4,5,84,90,91,90,45,84,649,484,2339,fut icons,brazil,icons,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,icon,controlled,h,m,192.0,72.796977124183
91,135000.0,3,3,77,90,90,85,77,84,429,503,2414,fut icons,england,icons,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,icon,controlled,h,m,183.0,83.0
91,1020000.0,5,5,84,86,91,90,73,81,1587,505,2427,fut icons,france,icons,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,icon,controlled,h,m,185.0,72.796977124183
91,90000.0,4,4,85,94,87,90,46,74,859,476,2308,fut icons,netherlands,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,icon,controlled,h,l,183.0,72.796977124183
91,189000.0,3,4,89,92,83,88,55,89,2491,496,2389,fut icons,england,icons,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,icon,controlled,h,h,176.0,0.0
91,230000.0,4,4,90,94,83,90,58,80,2840,495,2389,hero,uruguay,laliga santander,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,world cup hero,controlled,h,h,180.0,75.0
91,364000.0,3,4,91,94,78,90,49,87,3190,489,2372,hero,germany,serie a tim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,world cup hero,controlled,h,m,180.0,77.0
91,42000.0,4,4,80,88,83,87,39,78,3747,455,2196,real madrid,france,laliga santander,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,m,m,185.0,81.0
91,42750.0,4,4,75,91,79,86,44,83,1185,458,2242,fc barcelona,poland,laliga santander,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,normal,controlled,h,m,185.0,81.0
91,384000.0,5,4,97,89,80,92,36,76,926,470,2223,paris sg,france,ligue 1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,normal,controlled,h,l,182.0,73.0
91,44750.0,4,5,74,88,93,87,64,77,2201,483,2336,manchester city,belgium,premier league,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,normal,controlled,h,h,181.0,70.0
91,43500.0,4,4,81,89,90,94,34,64,3451,452,2232,paris sg,argentina,ligue 1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,normal,explosive,l,l,169.0,67.0
91,280000.0,4,3,91,90,83,91,47,77,597,479,2295,liverpool,egypt,premier league,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,if,controlled,h,m,175.0,71.0
91,490000.0,3,3,92,94,71,86,52,90,2708,485,2277,manchester city,norway,premier league,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,otw,lengthy,h,m,195.0,94.0
91,160000.0,4,4,93,90,84,85,42,76,2042,470,2277,chelsea,gabon,premier league,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ucl live,controlled,h,l,187.0,80.0
91,340000.0,5,4,83,89,80,90,37,78,1831,457,2252,manchester utd,portugal,premier league,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,rulebreakers,controlled,h,l,187.0,83.0
91,540000.0,5,5,93,87,90,93,47,65,1144,475,2316,sevilla fc,argentina,laliga santander,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,world cup ptg,explosive,h,m,167.0,72.796977124183
91,313000.0,4,5,90,91,86,89,44,75,823,475,2269,spurs,korea republic,premier league,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,road to world cup,controlled,h,m,183.0,78.0
91,416000.0,4,5,93,89,80,91,42,69,1290,464,2247,fut icons,spain,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,world cup icon,explosive,m,l,168.0,68.0
91,99500.0,2,3,80,62,82,77,92,84,1768,477,2310,fut icons,england,icons,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,world cup icon,controlled,m,m,178.0,72.0
91,387000.0,5,4,91,87,89,91,40,79,889,477,2260,fut icons,portugal,icons,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,world cup icon,controlled,h,l,180.0,75.0
91,87500.0,1,3,92,88,85,91,59,91,551,506,1353,fut icons,spain,icons,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,world cup icon,controlled,m,m,185.0,0.0
91,1200000.0,4,5,93,92,82,89,52,82,891,490,2360,fut icons,cameroon,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,world cup icon,controlled,h,l,179.0,75.0
91,71000.0,4,3,89,92,90,88,63,83,1589,505,2465,lafc,wales,major league soccer,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,world cup stories,controlled,m,m,185.0,82.0
91,179950.0,2,3,75,45,67,58,93,91,378,429,2028,fut icons,spain,icons,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,world cup icon sbc,lengthy,m,h,178.0,80.0
91,135000.0,2,3,78,44,63,67,93,84,328,429,2050,fut icons,italy,icons,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,world cup icon,controlled,l,h,176.0,74.0
91,190000.0,4,5,89,91,78,89,42,72,762,461,2263,fut icons,scotland,icons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,world cup icon,explosive,h,m,173.0,73.0
91,703000.0,5,4,96,85,81,91,34,83,1951,470,2202,milan,portugal,serie a tim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,world cup phenoms,controlled,m,l,188.0,72.796977124183
91,710300.0,4,4,91,92,87,91,49,85,3376,495,2386,fut icons,bulgaria,icons,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,world cup icon sbc,controlled,m,m,178.0,73.0
91,75000.0,3,5,84,93,86,85,48,85,906,481,2327,spurs,england,premier league,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,world cup tott,lengthy,h,h,188.0,89.0
91,87500.0,3,3,76,78,80,77,90,92,1578,493,2365,manchester utd,brazil,premier league,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,world cup tott,lengthy,m,h,185.0,84.0
91,670000.0,2,3,80,75,81,85,90,85,1175,496,2348,chelsea,france,premier league,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,winter wildcards,controlled,m,h,168.0,70.0
91,296650.0,5,5,80,85,93,86,79,76,5381,499,2386,real madrid,germany,laliga santander,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,winter wildcards sbc,controlled,m,m,183.0,76.0
91,362000.0,4,4,78,80,90,99,85,81,1168,513,2490,fc bayern,germany,bundesliga,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,winter wildcards,explosive,h,m,177.0,75.0
91,2020000.0,5,5,90,87,87,95,39,64,1599,462,2267,paris sg,brazil,ligue 1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,fut centurions,explosive,h,m,175.0,68.0
91,55000.0,2,3,66,76,78,75,89,92,349,476,2305,manchester utd,brazil,premier league,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,sif,lengthy,m,h,185.0,84.0
91,698850.0,3,3,83,72,78,77,92,88,5051,490,2400,paris sg,spain,ligue 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,flashback sbc,lengthy,h,m,184.0,82.0
91,929000.0,2,3,84,51,63,74,94,92,1889,458,2132,fut icons,serbia,icons,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,toty icon,lengthy,m,h,190.0,72.796977124183
91,307000.0,4,3,90,70,85,85,91,81,1921,502,2425,fut icons,england,icons,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,toty icon,controlled,h,m,176.0,66.0
91,279000.0,2,4,85,37,70,77,92,90,1269,451,2034,chelsea,senegal,premier league,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,toty honourable ment,lengthy,m,h,187.0,89.0
91,2000000.0,5,4,99,86,82,94,34,76,1140,471,2213,real madrid,brazil,laliga santander,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,toty honourable ment,explosive,h,m,176.0,73.0
91,393000.0,4,4,90,78,88,90,85,80,2252,511,2434,manchester city,portugal,premier league,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,toty honourable ment,controlled,h,h,182.0,74.0
91,461000.0,4,4,88,80,90,92,76,81,1250,507,2402,fc barcelona,spain,laliga santander,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,fut future stars,explosive,h,h,173.0,68.0
91,74500.0,5,4,83,93,80,86,35,76,3566,453,2235,al nassr,portugal,mbs pro league (sau 1),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,if,controlled,h,l,187.0,83.0
91,390000.0,5,4,88,87,87,94,67,84,1101,507,2451,liverpool,brazil,premier league,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ucl live,controlled,h,h,181.0,76.0
91,89100.0,4,3,99,85,86,94,50,71,11988,485,2278,leverkusen,france,bundesliga,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,uel live sbc,explosive,h,l,170.0,72.796977124183
91,306000.0,4,4,96,84,83,93,64,82,1293,502,2344,arsenal,brazil,premier league,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,uel live,explosive,h,h,178.0,75.0
91,370000.0,4,4,94,90,85,95,46,80,1922,490,2351,manchester utd,france,premier league,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,uel live,controlled,m,l,184.0,76.0
91,696000.0,4,4,97,90,89,93,56,84,1174,509,2393,juventus,italy,serie a tim,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,uel live,controlled,h,m,175.0,70.0
91,67500.0,4,4,90,88,89,94,52,74,1407,487,2338,west ham,algeria,premier league,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,fantasy,explosive,h,m,172.0,67.0
91,741000.0,3,4,94,85,88,89,85,87,943,528,2462,atlético de madrid,spain,laliga santander,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,fantasy,controlled,h,m,184.0,74.0
91,722000.0,4,4,94,90,92,92,57,74,869,499,2400,hero,australia,premier league,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,fantasy hero,explosive,m,m,180.0,74.0
91,345000.0,4,4,92,88,89,94,44,78,724,485,2347,real madrid,belgium,laliga santander,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,fantasy,controlled,m,m,175.0,74.0
91,360000.0,3,3,81,69,78,77,93,91,579,489,2334,hero,mexico,major league soccer,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,fantasy hero,lengthy,m,h,184.0,75.0
91,918000.0,5,4,91,87,86,96,44,65,694,469,2282,hero,nigeria,süper lig (tur 1),0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,fantasy hero,explosive,m,l,173.0,70.0
91,133650.0,3,5,87,93,81,87,46,88,2020,482,2302,hero,germany,serie a tim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fantasy hero,controlled,h,m,189.0,72.796977124183
91,133650.0,3,5,87,93,81,87,46,88,787,482,2302,hero,germany,bundesliga,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fantasy hero,controlled,h,m,189.0,72.796977124183
91,51000.0,5,4,84,89,87,88,63,77,1194,488,2371,fc bayern,germany,bundesliga,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,fut birthday,controlled,h,h,185.0,72.796977124183
91,379000.0,3,5,82,59,80,80,92,85,810,478,2243,paris sg,brazil,ligue 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,fut birthday,controlled,m,h,183.0,75.0
91,398000.0,4,5,88,79,88,92,78,84,-1034,509,2399,fc barcelona,spain,laliga santander,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,fut birthday sbc,controlled,h,h,174.0,61.0
91,88500.0,5,4,87,84,89,89,45,80,242,474,2291,fut icons,portugal,icons,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,controlled,m,m,180.0,74.0
91,131000.0,4,5,90,91,86,88,44,73,906,472,2254,spurs,korea republic,premier league,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,sif,controlled,h,m,183.0,78.0
91,460000.0,5,3,83,83,90,91,87,90,917,524,2486,newcastle utd,brazil,premier league,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,fut birthday,controlled,h,h,182.0,74.0
91,2200000.0,3,4,85,74,77,81,94,91,960,502,2384,hero,brazil,bundesliga,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,trophy titans hero,lengthy,m,h,188.0,72.796977124183
91,227000.0,3,4,86,78,82,84,91,91,1315,512,2418,fut icons,ghana,icons,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,trophy titans - icon,controlled,h,h,177.0,80.0
91,57500.0,3,3,90,71,85,88,91,91,1351,516,2381,feyenoord,netherlands,eredivisie,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,tots,controlled,m,h,185.0,72.796977124183
91,70000.0,4,4,96,91,87,94,55,84,604,507,2398,ajax,netherlands,eredivisie,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,tots,controlled,h,m,178.0,78.0
91,250000.0,2,3,86,62,81,83,91,91,1576,494,2350,manchester city,netherlands,premier league,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,tots,controlled,m,h,180.0,75.0
91,90450.0,4,5,92,94,84,87,52,90,1528,499,2407,psv,netherlands,eredivisie,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tots moments sbc,controlled,m,m,188.0,72.796977124183
90,72500.0,4,5,85,90,85,92,42,69,1080,463,2235,fut icons,italy,icons,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,icon,explosive,m,m,174.0,74.0
90,75500.0,2,3,71,41,62,66,91,85,110,416,1902,fut icons,italy,icons,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,icon,lengthy,m,h,187.0,78.0
